Information_Score,Phrase,Newspaper
-7.267348877013305e-07,tennis,Grinnell College
2.022120815340037e-05,tennis,"University of Nebraska, Omaha"
2.420863058920818e-05,tennis,Emporia State University
6.412204808772409e-05,tennis,Texas State University
-4.0136837383663175e-06,tennis,University of Mary Washington
3.3369591823800834e-05,tennis,North Carolina State University
-1.3001120180316748e-05,tennis,Portland State University
5.489841691606571e-05,tennis,Carleton College
1.0285446895044862e-05,tennis,Linfield University
-6.494708427838359e-06,tennis,Colgate University
3.974143140887501e-05,tennis,Bucknell University
0.0013302940082363,tennis,"University of Wisconsin, Oshkosh"
-8.527333994418852e-07,tennis,CSU Sonoma
4.194031636651522e-06,tennis,University of North Carolina Asheville
8.166198157512846e-05,tennis,Buena Vista University
3.821126033505269e-05,tennis,"Pittsburg State University, Kansas"
4.379441433065186e-05,tennis,Union College
0.0239361299887831,women,"California Polytechnic State University, SLO"
0.0002803864339191,women,Emory University
-0.0006164838353659,women,University of Georgia
-0.0001794231892055,women,University of Hawaii Manoa
-3.880738840083068e-05,women,Suffolk University
-0.0001711632172867,women,University of Utah
-0.0005694957068671,women,Pennsylvania State University
0.0008916331489798,women,University of Notre Dame
-3.648655006323319e-05,women,Creighton University
1.982572773425722e-05,women,East Carolina University
-0.0001858005187529,women,"University of Nebraska, Lincoln"
-9.689449104650432e-05,women,University of North Florida
6.500165867101023e-05,women,Georgetown University
-2.6927199351931225e-05,women,San Francisco State University
-6.636678346902099e-05,women,Tulane University
0.0002679448739204,women,Texas Christian University
0.0007402218291546,women,Eastern Illinois University
0.0002598288463385,women,University of Massachusetts Boston
-0.0002851288780211,women,Oregon State University
0.0035528633451024,women,Santa Clara University
-0.0002034828519166,women,New York University
-2.203461696307303e-05,women,SUNY Stony Brook
0.0001443456444274,women,Westfield State University
0.0002691829914958,women,University of Chicago
-0.0004401294576669,women,University of Illinois Urbana Champaign
-5.106903257511041e-05,women,Biola University
0.0001940182258298,women,Augustana College
8.661077539274383e-05,women,University of California Irvine
-8.250718853539505e-06,women,Hofstra University
1.6148361550585452e-05,women,Florida Gulf Coast University
-0.00045176180393,women,"University of Wisconsin, Madison"
-0.0007475065783175,women,Northern Illinois University
-0.000114908138829,women,University of Texas San Antonio
0.0002196243395744,women,Marquette University
0.000131557126561,women,University of Miami
-0.000140950680618,women,University of Texas Arlington
8.608438046536285e-05,women,University of California Davis
-0.0003028142839441,women,Purdue University
-0.0001145607765733,women,University of Rochester
0.0004826563945996,women,St. Louis University
-0.0001778330185052,women,Boston College
0.0015379948784976,women,DePaul University
0.0008568601672957,women,San Diego State University
-0.0002426714618015,women,Oklahoma State University
-4.197696059792397e-05,women,CSU Fresno
-0.0002911614032006,women,University of California Santa Barbara
-4.596625277402305e-05,women,St. Edward's University
-0.0001847106432646,women,Louisiana College
0.0015091218669973,women,Washington State University
6.60368135147698e-05,women,Missouri State University
-0.0001188540760855,women,Virginia Commonwealth University
-0.0001445140775858,women,Columbia College Chicago
5.1611316072012826e-05,women,University of Southern Indiana
-0.000111422074377,women,West Virginia University
0.0006464955675692,women,University of Washington
-0.0001638976664875,women,University of Kansas
-0.0001982293051819,women,University of Oklahoma
6.57658966779623e-05,women,University of Minnesota Twin Cities
-4.8809522784122896e-05,women,University of Colorado Boulder
-0.0002645594860807,women,Stanford University
0.0002529545439432,women,Occidental College
-0.0004661205275196,women,"University of Tennessee, Knoxville"
-2.8082223685493207e-05,women,James Madison University
0.0004295446302385,women,CSU Sacramento
-0.0001758281202525,women,Florida International University
-0.0002375868519864,women,University of Texas Austin
0.0011895704631864,women,University of Massachusetts Amherst
-0.0001051858558433,women,University of California San Diego
-1.4247565257152504e-05,women,Eastern Washington University
-8.754912877191648e-05,women,CSU Chico
1.090218588500062e-05,women,Capital University
-0.0003942557628467,women,University of Pittsburgh
-0.000809643288985,women,University of Michigan
5.120043920462313e-05,women,Montana State University Bozeman
-6.307042624318127e-05,women,Ithaca College
-0.0002181604244559,women,University of Connecticut
0.0014699679359737,women,University of Iowa
-1.8352444946948718e-05,women,DePauw University
-4.891778680181502e-05,women,Rowan University
-0.0002133216678749,women,CSU Fullerton
-2.7656384523377777e-05,women,University of North Carolina Greensboro
0.0001162428188871,women,Muhlenberg College
-4.6331997124843225e-05,women,Florida Atlantic University
9.65312789199258e-05,women,Regis University
-0.0001203990628317,women,Texas A & M University
-9.718283954347033e-05,women,Quinnipiac University
-7.474522684572252e-05,women,Macalester College
-2.928418572710475e-05,women,Gannon University
-8.83968883482576e-06,women,Simpson College
-2.8343866397884486e-06,women,Ohio University
-3.353403862907135e-05,women,University of North Alabama
-7.011323184327708e-05,women,Claremont Colleges - Claremont McKenna
-2.213579578614965e-05,women,Moorpark College
-7.47239266401361e-05,women,University of North Carolina Charlotte
-4.071094946053485e-05,women,Northeastern University
0.0001274322958621,women,Marshall University
-0.0002777691549776,women,University of Oregon
8.4348017120998e-05,women,Trinity University
-0.0001113664139856,women,Villanova University
-7.85510212470244e-05,women,Emerson College
-0.0001307588103822,women,University of Alabama
-4.447858893083299e-05,women,Grand Valley State University
-4.4372293440111726e-06,women,University of North Texas
-0.0001132362399508,women,Mississippi State University
-3.907413171948264e-05,women,Drake University
-1.5032172801850853e-05,women,Simmons University
-0.0001001707053976,women,University of Montana
0.0004406042143366,women,Grinnell College
0.0007727852715332,women,Amherst College
8.401892063449939e-05,women,"University of Nebraska, Omaha"
-0.0001026174079297,women,University of Cincinnati
-9.240796042886111e-05,women,Southern Methodist University
-1.297037010846602e-05,women,Morgan State University
-2.0451182250571345e-05,women,University of Akron
8.242990014310667e-05,women,Keene State College
-8.920039087970893e-05,women,College of William and Mary
-8.163568516529389e-05,women,Emporia State University
-4.93864272966404e-06,women,University of Hartford
-3.2770561455466185e-05,women,Texas State University
-7.586966831417408e-05,women,University of Mary Washington
-0.0001186627299646,women,North Carolina State University
-1.5032172801850853e-05,women,El Camino College
-0.0002189193003793,women,Virginia Polytechnic Institute
-8.715965579609878e-05,women,Portland State University
-6.91658479895076e-05,women,Southern Illinois University Edwardsville
-3.760626197460541e-05,women,Allegheny College
-4.197696059792397e-05,women,Georgia State University
-0.0001845233076136,women,Swarthmore College
-3.3302743052972614e-05,women,Central Connecticut State University
0.0001412024817027,women,Long Island University
0.0001654714417116,women,Santa Rosa Junior College
-3.760626197460541e-05,women,Carleton College
0.0003813965077543,women,Linfield University
-9.624738343857622e-05,women,Colgate University
4.25973867416678e-05,women,Bucknell University
6.684510108807835e-05,women,Franklin and Marshall College
-4.666355856642772e-05,women,"University of Wisconsin, Oshkosh"
-0.0002097037466416,women,Indiana University of Pennsylvania
6.816861112253783e-05,women,Rider University
-7.461706678164869e-05,women,CSU Sonoma
-1.297037010846602e-05,women,Georgia College
2.2478909447549614e-05,women,University of Missouri-Kansas City
-3.165956429934232e-06,women,Wright State University
9.1493256886299e-07,women,Drexel University
0.0001685918208566,women,Towson University
4.1383648169344284e-06,women,Anne Arundel Community College
0.0003844560337597,women,Vanderbilt University
-6.0341740235391454e-05,women,University of North Carolina Asheville
1.6148361550585452e-05,women,University of Texas Dallas
-3.78173264915596e-05,women,Central Washington University
-1.5847210144745226e-05,women,California Lutheran University
-3.634001695174322e-05,women,Mt. Holyoke College
8.660961544618834e-05,women,University of Maine
-2.906151883239598e-05,women,Marist College
-4.378630962490726e-05,women,Appalachian State University
-2.799145249422803e-05,women,Eckerd College
-2.4000594711764007e-05,women,Buena Vista University
0.0001272824603758,women,"Pittsburg State University, Kansas"
0.0001974002569136,women,CSU San Marcos
-3.109448558162412e-05,women,CSU East Bay
-8.428284420852597e-06,women,Providence College
3.9789755066310855e-05,women,West Chester University
-4.384842653263304e-05,women,Lewis and Clark College
2.0632393933791185e-05,women,Union College
6.189718180137352e-05,women,Southern Utah University
0.0001825412773904,women,Xavier University
-0.0001543489730073,women,"California State Polytechnic University, Humboldt"
0.0002045064101739,women,Chapman University
5.921798889952461e-05,women,University of Missouri
-1.74345080509663e-05,women,"University of Wisconsin, La Crosse"
-5.360487100890391e-06,women,Washington University St. Louis
7.615439883651965e-05,women,Gettysburg College
6.122918111724721e-05,women,Purdue University Northwest
-2.5392766909435588e-05,cancer,University of Georgia
-2.5015684278402184e-05,cancer,University of Hawaii Manoa
-3.8031440253296576e-05,cancer,University of Utah
-7.644147520118882e-05,cancer,Pennsylvania State University
-4.069236834618817e-05,cancer,University of Notre Dame
0.00227231490057,cancer,University of California Santa Cruz
-3.322747950810091e-05,cancer,East Carolina University
-3.638984875441702e-05,cancer,"University of Nebraska, Lincoln"
0.0001420127855652,cancer,University of North Florida
5.824616260351055e-05,cancer,San Francisco State University
-5.909984392404634e-05,cancer,Eastern Illinois University
-1.764849180977541e-05,cancer,University of Massachusetts Boston
-2.5156015696742786e-05,cancer,New York University
-2.5526030892206293e-05,cancer,SUNY Stony Brook
-3.035753396564561e-05,cancer,University of Chicago
-6.208198638297167e-05,cancer,University of Illinois Urbana Champaign
2.4491312759746917e-05,cancer,Augustana College
0.0001339066774145,cancer,Hofstra University
0.0003262873130474,cancer,"University of Wisconsin, Madison"
0.0028400855185913,cancer,Northern Illinois University
-1.0792780846210376e-05,cancer,University of Miami
0.0004060235737643,cancer,University of Texas Arlington
-2.920166859834721e-05,cancer,University of California Davis
6.359843213474611e-05,cancer,Purdue University
-6.2249238249723e-06,cancer,St. Louis University
-2.2591032355606144e-05,cancer,Boston College
0.0004975287607249,cancer,San Diego State University
-1.592743167219283e-05,cancer,Oklahoma State University
-4.125574457502055e-05,cancer,University of California Santa Barbara
0.0001209007228577,cancer,Washington State University
-1.24498476499446e-05,cancer,Virginia Commonwealth University
-1.587118118331595e-05,cancer,Columbia College Chicago
4.3130146684560334e-05,cancer,University of Kansas
-2.1232174358083475e-05,cancer,University of Oklahoma
-3.363748400269582e-05,cancer,University of Minnesota Twin Cities
6.876841709871852e-05,cancer,Stanford University
9.069208020977918e-06,cancer,Occidental College
-5.355236456798553e-05,cancer,"University of Tennessee, Knoxville"
0.0003517982203483,cancer,James Madison University
-2.9279522975956973e-05,cancer,CSU Sacramento
9.322427647625316e-06,cancer,Florida International University
-2.9817126286149604e-05,cancer,University of Texas Austin
-5.049718362839975e-05,cancer,University of Massachusetts Amherst
-4.002689905958357e-05,cancer,University of Pittsburgh
-0.00010108918822,cancer,University of Michigan
0.0001667109956824,cancer,Drew University
-9.460633772087724e-06,cancer,University of Connecticut
-3.188285330937099e-05,cancer,University of Iowa
0.0005335940160002,cancer,CSU Fullerton
4.931650128284664e-06,cancer,Texas A & M University
3.881440791352536e-05,cancer,Quinnipiac University
-2.4858451954323368e-06,cancer,University of North Carolina Charlotte
1.0782536671140083e-05,cancer,Trinity University
6.052533821372872e-06,cancer,Villanova University
6.852438162898275e-05,cancer,University of Alabama
0.0002163014707271,cancer,"University of Nebraska, Omaha"
4.033919170190788e-05,cancer,University of Cincinnati
0.0003091962326268,cancer,Southern Methodist University
-6.224771872550999e-06,cancer,College of William and Mary
-2.9741103779739477e-05,cancer,Virginia Polytechnic Institute
9.886709693077902e-06,cancer,Allegheny College
0.0002113669630612,cancer,Long Island University
2.1366811541301623e-05,cancer,Loyola University Maryland
-1.8912321940492065e-05,cancer,Santa Rosa Junior College
0.0003091962326268,cancer,Colgate University
0.0009823132902559,cancer,Indiana University of Pennsylvania
5.72296400779222e-05,cancer,Clemson University
4.024959946879601e-05,cancer,Wake Forest University
-2.738548096610862e-06,cancer,Towson University
2.3668797594214688e-05,cancer,California Lutheran University
3.823886373600976e-05,cancer,"California State Polytechnic University, Humboldt"
7.040991745175772e-05,taxation,"University of Wisconsin, Madison"
6.32046533561071e-05,taxation,University of Michigan
-1.864232521024416e-05,privacy,"California Polytechnic State University, SLO"
0.0002187895000033,privacy,Emory University
-1.696496523429645e-05,privacy,University of Georgia
4.7800365244249474e-05,privacy,University of Hawaii Manoa
-2.1610195718086623e-05,privacy,Pennsylvania State University
0.0001662473362499,privacy,"University of Nebraska, Lincoln"
0.0001247245282689,privacy,San Francisco State University
7.746377975401499e-05,privacy,Eastern Illinois University
8.554364895113045e-06,privacy,Santa Clara University
9.87903705572752e-05,privacy,New York University
-1.363468189857394e-05,privacy,University of Illinois Urbana Champaign
0.0001418800751088,privacy,University of Miami
0.0002021882370302,privacy,University of California Davis
1.6050261902342157e-05,privacy,DePaul University
3.75195332534048e-05,privacy,Oklahoma State University
1.1337574939982657e-05,privacy,Virginia Commonwealth University
0.0001639211052354,privacy,Columbia College Chicago
-1.6887801480283602e-05,privacy,University of Washington
-1.2890704951921258e-05,privacy,University of Minnesota Twin Cities
2.1838623683616654e-05,privacy,University of Colorado Boulder
-9.467737609688448e-07,privacy,Stanford University
-1.1502276444827412e-05,privacy,"University of Tennessee, Knoxville"
0.0001201371801275,privacy,James Madison University
3.422056546591336e-06,privacy,University of Texas Austin
-8.440168093152555e-06,privacy,University of Massachusetts Amherst
0.0002871640621665,privacy,DePauw University
0.000795022512549,privacy,Los Angeles Valley College
0.0003027539898185,privacy,Bowdoin College
5.285188504373644e-05,privacy,University of North Carolina Greensboro
2.0028323829097288e-05,privacy,Texas A & M University
0.0004044171673966,privacy,University of North Alabama
2.648207741026221e-05,privacy,Claremont Colleges - Claremont McKenna
-1.1336894890068924e-06,privacy,University of Oregon
0.0001193968071433,privacy,Trinity University
2.951714611978615e-05,privacy,Emerson College
3.498079053001465e-06,privacy,Virginia Polytechnic Institute
6.805786404608239e-05,privacy,Portland State University
0.0003597376647194,privacy,Bucknell University
4.1421377487504365e-05,privacy,Indiana University of Pennsylvania
3.838864692565349e-05,privacy,Rider University
4.668558006671023e-05,privacy,Xavier University
-4.128091221969606e-05,dancing,"California Polytechnic State University, SLO"
0.0001102561713781,dancing,University of Georgia
1.5234234150673463e-05,dancing,University of Hawaii Manoa
0.0002823186317008,dancing,Suffolk University
-1.0797277799115315e-05,dancing,University of Utah
6.236158763312872e-05,dancing,Pennsylvania State University
-1.61191339848985e-05,dancing,University of Notre Dame
-1.627136222214797e-05,dancing,East Carolina University
-1.9433731468464075e-05,dancing,"University of Nebraska, Lincoln"
3.155591699414809e-05,dancing,University of North Florida
1.2640432991276493e-05,dancing,Tulane University
3.5638833403202345e-05,dancing,Texas Christian University
-2.5187609352140464e-05,dancing,Eastern Illinois University
-6.923745238224717e-07,dancing,University of Massachusetts Boston
-8.199898410789848e-06,dancing,New York University
-8.56991360625335e-06,dancing,SUNY Stony Brook
-1.5212373186805098e-05,dancing,University of Illinois Urbana Champaign
2.301400366498503e-05,dancing,Biola University
4.8356139851409176e-05,dancing,"University of Wisconsin, Madison"
-3.764463105357316e-05,dancing,Northern Illinois University
4.55020709793926e-06,dancing,University of Texas San Antonio
-1.0150144370120831e-06,dancing,Marquette University
6.163336439742564e-06,dancing,University of Miami
-3.650652749564301e-07,dancing,University of Texas Arlington
0.0001207729092963,dancing,University of California Davis
4.823479788774325e-05,dancing,SUNY Oneonta
-1.796840858832433e-05,dancing,Purdue University
6.997531351091576e-05,dancing,University of Rochester
1.0731193460980637e-05,dancing,St. Louis University
-5.634915069653206e-06,dancing,Boston College
2.216522827697012e-06,dancing,San Diego State University
1.1948031742227778e-05,dancing,CSU Fresno
-7.343510003114678e-06,dancing,University of California Santa Barbara
0.0001928748092323,dancing,University of New Hampshire
3.193698301253425e-06,dancing,Louisiana College
5.457239702880768e-05,dancing,Columbia College Chicago
5.131217839940936e-06,dancing,West Virginia University
-3.498836591857124e-05,dancing,University of Washington
-3.61471417847894e-06,dancing,University of Kansas
8.718390547450825e-06,dancing,University of Minnesota Twin Cities
-1.722983930775684e-05,dancing,Stanford University
4.30739559002498e-05,dancing,"University of Tennessee, Knoxville"
2.1734453197857598e-05,dancing,James Madison University
0.0005939338428813,dancing,CSU Sacramento
2.1786641706374227e-05,dancing,Florida International University
0.0002735358359951,dancing,University of Massachusetts Amherst
6.787899679984469e-06,dancing,University of California San Diego
0.0001006114865719,dancing,Eastern Washington University
6.251510720478711e-06,dancing,CSU Chico
-1.6347073664816364e-05,dancing,University of Michigan
1.2291582768712602e-05,dancing,Montana State University Bozeman
9.711126749730416e-05,dancing,Ithaca College
1.4998960887358563e-06,dancing,University of Iowa
3.733789019375232e-05,dancing,CSU Fullerton
4.7131326632646006e-05,dancing,Regis University
5.047296874034484e-06,dancing,Quinnipiac University
1.8952375150395823e-05,dancing,Simpson College
-1.7416755035794893e-05,dancing,University of Oregon
4.30570012885339e-06,dancing,Villanova University
1.3234080572998156e-05,dancing,Emerson College
-5.739139559915879e-06,dancing,University of Alabama
7.485774543966397e-05,dancing,Grand Valley State University
0.0002790699177334,dancing,University of Montana
8.5755941609456e-06,dancing,Southern Methodist University
5.43492357667761e-05,dancing,Emporia State University
4.103243355161481e-05,dancing,El Camino College
0.0004959699021079,dancing,Allegheny College
7.701212158865562e-05,dancing,Long Island University
-1.12490608708218e-05,dancing,Indiana University of Pennsylvania
7.556453089330294e-05,dancing,Rider University
1.2523550693089544e-05,dancing,Southeastern Louisiana University
1.730951838807615e-05,dancing,Drexel University
1.421756918934208e-05,dancing,Towson University
0.0002310449826573,dancing,Central Washington University
7.966253185411416e-05,dancing,University of Maine
0.0001235117653109,dancing,Willamette University
3.401776053634225e-05,dancing,Marist College
9.761480501297616e-05,dancing,CSU East Bay
-4.837534915616581e-06,dancing,"California State Polytechnic University, Humboldt"
6.07505316166048e-05,dancing,Eastern Michigan University
4.103243355161481e-05,dancing,Sacred Heart University
5.886471691943582e-05,dancing,Washington University St. Louis
-4.532450183850361e-05,abortion,"California Polytechnic State University, SLO"
0.0003291915751523,abortion,Emory University
7.790745442772753e-05,abortion,University of Georgia
-4.6808437092424846e-05,abortion,Pennsylvania State University
-2.42063132225136e-05,abortion,University of Notre Dame
-2.3477321087271635e-05,abortion,"University of Nebraska, Lincoln"
-1.6500351562825134e-05,abortion,Georgetown University
2.0712098998890524e-05,abortion,University of Chicago
-3.39613370641695e-05,abortion,University of Illinois Urbana Champaign
3.74038404268923e-05,abortion,Augustana College
-3.772726884131473e-07,abortion,University of California Irvine
-4.168822067238072e-05,abortion,Northern Illinois University
0.0030404221661445,abortion,University of Texas San Antonio
0.0013923394068523,abortion,St. Louis University
0.0001396804070652,abortion,Oklahoma State University
-1.8123424535966825e-05,abortion,Louisiana College
-8.9890802256129e-06,abortion,Virginia Commonwealth University
1.3265928769268598e-05,abortion,University of Southern Indiana
0.0001123151050827,abortion,University of Washington
7.189249822355851e-05,abortion,University of Oklahoma
-7.45596792777939e-06,abortion,University of Minnesota Twin Cities
0.0002464383342196,abortion,"University of Tennessee, Knoxville"
4.806001064906146e-05,abortion,Florida International University
9.747767276330576e-05,abortion,University of Texas Austin
0.0004328782778359,abortion,University of Massachusetts Amherst
0.0002501337434535,abortion,University of Pittsburgh
-4.37131375234362e-05,abortion,University of Michigan
1.0426682471713049e-05,abortion,University of North Carolina Charlotte
0.0002447145057655,abortion,Villanova University
-9.782729178723437e-06,abortion,University of Alabama
3.698884393280725e-05,abortion,Simmons University
3.427933920844701e-05,abortion,University of Akron
0.0006842460441582,abortion,Keene State College
-5.876542336916096e-06,abortion,College of William and Mary
6.644973073373006e-05,abortion,North Carolina State University
0.0003669448855223,abortion,El Camino College
5.591211884608374e-05,abortion,Southern Illinois University Edwardsville
0.0008990618670483,abortion,Colgate University
0.0008863998512683,abortion,Towson University
4.203560896890066e-05,abortion,Willamette University
0.0004925825875624,abortion,Xavier University
0.0002685641777752,abortion,"University of Wisconsin, La Crosse"
0.0001071799013895,hijacking,Villanova University
9.713506170081988e-05,hijacking,University of Alabama
3.0260181297723075e-05,marriages,"University of Nebraska, Lincoln"
2.142342402233094e-05,marriages,Eastern Illinois University
3.579457900153131e-05,marriages,University of Chicago
0.0001398416078638,marriages,University of Texas San Antonio
4.932884749123072e-05,marriages,University of Texas Arlington
3.034547369684383e-05,marriages,University of California Santa Barbara
1.6523045739115553e-05,marriages,University of Washington
7.239365267052774e-05,marriages,University of Minnesota Twin Cities
8.129472638806515e-05,marriages,University of Massachusetts Amherst
0.0001046139637339,marriages,University of Michigan
3.864952907835061e-05,marriages,University of Connecticut
3.729291978101101e-05,marriages,CSU Fullerton
0.0001686459439687,marriages,Simpson College
3.690892627240062e-05,marriages,Virginia Polytechnic Institute
6.164194450841492e-05,marriages,Georgia State University
2.2857608025010177e-05,ethics,Emory University
-6.363673151953255e-06,ethics,Pennsylvania State University
-7.939584353695931e-06,ethics,University of Notre Dame
-4.746955156086786e-07,ethics,East Carolina University
-3.637064761924783e-06,ethics,"University of Nebraska, Lincoln"
0.0005516039431719,ethics,Georgetown University
4.654690472707087e-05,ethics,New York University
0.0007611249314274,ethics,SUNY Stony Brook
1.8973329418834511e-06,ethics,University of Chicago
7.762134074304867e-05,ethics,Hofstra University
-1.6667617102438734e-05,ethics,"University of Wisconsin, Madison"
1.478165226952722e-05,ethics,Marquette University
3.551115394145034e-06,ethics,University of California Davis
2.6527860167519937e-05,ethics,St. Louis University
1.8013189534236313e-05,ethics,San Diego State University
2.596683718667717e-06,ethics,Oklahoma State University
-3.5517723628040277e-06,ethics,University of California Santa Barbara
0.0002979848987035,ethics,Columbia College Chicago
-1.73742003205323e-05,ethics,University of Washington
0.0001151151468974,ethics,University of Minnesota Twin Cities
3.857484329405239e-05,ethics,"University of Tennessee, Knoxville"
2.9356577063426327e-06,ethics,University of Texas Austin
2.992194774993049e-05,ethics,University of Michigan
8.47278903133702e-05,ethics,CSU Fullerton
2.903074727953745e-05,ethics,Emerson College
1.0057527146623416e-05,ethics,University of Alabama
5.682910025815411e-05,ethics,Simmons University
3.6188043501724826e-05,ethics,Keene State College
0.0003162670936431,ethics,University of Mary Washington
1.7143210186829962e-05,ethics,North Carolina State University
4.2639493685570136e-05,ethics,Allegheny College
2.7744698448767075e-05,ethics,Georgia State University
9.49272272604598e-06,ethics,Swarthmore College
3.001423589588137e-05,ethics,CSU Sonoma
3.63537341648515e-05,ethics,Mt. Holyoke College
7.755254936203349e-05,ethics,Augsburg University
5.236548620348774e-05,ethics,Providence College
0.0011834555749371,ethics,Lewis and Clark College
-1.3804014895372023e-05,strikes,University of Georgia
-1.528829504023776e-05,strikes,Pennsylvania State University
-4.292235174522798e-06,strikes,University of Notre Dame
0.0003231962638024,strikes,University of California Santa Cruz
4.718266984280546e-05,strikes,Creighton University
3.1726536635644546e-06,strikes,East Carolina University
1.0284417248351678e-08,strikes,"University of Nebraska, Lincoln"
5.544682121056582e-06,strikes,University of Chicago
4.31196744703322e-05,strikes,University of Illinois Urbana Champaign
4.2458019550697465e-05,strikes,Biola University
-1.3020267923265597e-05,strikes,"University of Wisconsin, Madison"
-1.8200615167860728e-05,strikes,Northern Illinois University
8.256807278648196e-05,strikes,University of Miami
7.198464573318166e-06,strikes,University of California Davis
1.7922164006257436e-05,strikes,University of Rochester
1.3809100816059224e-05,strikes,Boston College
9.413746339145238e-05,strikes,CSU Fresno
9.55768163691078e-08,strikes,University of California Santa Barbara
5.36418096855316e-06,strikes,Louisiana College
-1.3726851141359169e-05,strikes,University of Washington
1.4670715923766003e-05,strikes,"University of Tennessee, Knoxville"
4.559458852698877e-05,strikes,CSU Sacramento
1.4660652671113566e-05,strikes,Florida International University
2.079493262711571e-05,strikes,University of Massachusetts Amherst
-9.097695902260463e-06,strikes,University of Michigan
4.517279862294376e-06,strikes,University of Iowa
0.0001535855641444,strikes,CSU Fullerton
3.232004136522877e-05,strikes,Macalester College
2.964302774918664e-05,strikes,Claremont Colleges - Claremont McKenna
8.062265169903334e-05,strikes,University of Oregon
2.3749716014565827e-05,strikes,Villanova University
9.918194408803804e-05,strikes,University of California Riverside
3.267809645871059e-05,strikes,Emerson College
5.8763120787165066e-05,strikes,University of Alabama
0.0003696029439412,strikes,Mississippi State University
2.2797294263494385e-05,strikes,Oberlin College
3.050063473613008e-05,strikes,University of Mary Washington
7.293448686757816e-05,strikes,North Carolina State University
4.774327816535323e-05,strikes,Indiana University of Pennsylvania
3.1967566578801976e-05,strikes,Southeastern Louisiana University
0.0004508274683676,strikes,Williams College
5.601283538266087e-05,strikes,Providence College
0.0001838393964226,strikes,"California State Polytechnic University, Humboldt"
3.8058133992755104e-05,new year,Emory University
-2.250838106800229e-06,new year,University of Georgia
9.921869706940588e-06,new year,University of Utah
7.818058536905832e-06,new year,Pennsylvania State University
1.1563461205820148e-05,new year,"University of Nebraska, Lincoln"
2.726703930428011e-06,new year,Eastern Illinois University
3.0304818150461757e-05,new year,University of Massachusetts Boston
1.0794452289222848e-06,new year,University of Illinois Urbana Champaign
0.0005804185794527,new year,"University of Wisconsin, Madison"
1.805849137699409e-05,new year,Northern Illinois University
3.716052911402679e-05,new year,University of Miami
6.885665085935188e-05,new year,University of California Davis
2.9475340794829238e-05,new year,University of Rochester
2.536227760463102e-05,new year,Boston College
3.321371550198124e-05,new year,San Diego State University
4.2945224416512e-05,new year,CSU Fresno
1.3395054023809844e-05,new year,James Madison University
1.8136183674087564e-05,new year,University of Texas Austin
9.336274625231171e-05,new year,University of Massachusetts Amherst
5.851424341255062e-05,new year,University of Oregon
2.5258053114368343e-05,new year,University of Alabama
9.078516735059926e-05,new year,University of North Texas
2.7960941597774736e-05,new year,"University of Nebraska, Omaha"
4.2945224416512e-05,new year,Georgia State University
2.90409880197451e-05,new year,Santa Rosa Junior College
5.2401425626849183e-05,new year,Wake Forest University
6.501495321062648e-05,new year,Southern Utah University
0.0002300521035769,new year,"California State Polytechnic University, Humboldt"
6.82514183922005e-05,new year,Chapman University
7.180923957224197e-06,marijuana,Emory University
1.54741994281801e-05,marijuana,University of Hawaii Manoa
4.159211122792657e-05,marijuana,University of Utah
0.0001626655162056,marijuana,Pennsylvania State University
-9.493910312173572e-07,marijuana,East Carolina University
4.815847722344479e-05,marijuana,"University of Nebraska, Lincoln"
0.0003780104741711,marijuana,University of North Florida
0.0012507293038755,marijuana,Georgetown University
4.62679726074767e-05,marijuana,Hofstra University
-3.333523420487747e-05,marijuana,"University of Wisconsin, Madison"
-3.803307609517882e-05,marijuana,Northern Illinois University
9.275853611047178e-05,marijuana,Purdue University
2.336505466450329e-06,marijuana,San Diego State University
0.0001646618406105,marijuana,Oklahoma State University
-1.922845643059001e-05,marijuana,University of California Santa Barbara
0.0004554064250471,marijuana,Columbia College Chicago
-3.305088438831828e-05,marijuana,University of Washington
-2.675420758433992e-05,marijuana,University of Minnesota Twin Cities
0.0002787459619097,marijuana,Occidental College
0.0005452593956,marijuana,Florida International University
-1.2741026361443348e-05,marijuana,University of Texas Austin
-2.732941305887583e-05,marijuana,University of Pittsburgh
-3.954956526587532e-05,marijuana,University of Michigan
0.0005589493035628,marijuana,Montana State University Bozeman
0.000204422839562,marijuana,University of Iowa
-1.228101034642282e-05,marijuana,CSU Fullerton
3.865240921062605e-06,marijuana,Texas A & M University
0.0003803030747702,marijuana,Claremont Colleges - Claremont McKenna
0.000136074947451,marijuana,Keene State College
2.7927427976861506e-05,marijuana,College of William and Mary
-1.2665003855033216e-05,marijuana,Virginia Polytechnic Institute
3.104244360610691e-05,marijuana,Central Connecticut State University
0.0001763673733128,marijuana,Indiana University of Pennsylvania
7.580449617080957e-05,marijuana,Rider University
0.001747085012199,marijuana,CSU Sonoma
7.440179931820851e-05,marijuana,Wake Forest University
1.4337551828095394e-05,marijuana,Towson University
0.0004023090037103,marijuana,Central Washington University
2.4274564498024417e-05,marijuana,University of Maine
0.0001065432634348,marijuana,"California State Polytechnic University, Humboldt"
4.779631574838872e-05,marijuana,University of Missouri
0.0001354142046008,marijuana,Gettysburg College
1.067655553771489e-05,viruses,"California Polytechnic State University, SLO"
5.2058742186699016e-05,viruses,University of North Florida
0.0001181284764378,viruses,SUNY Stony Brook
0.000203386208336,viruses,"University of Wisconsin, Madison"
